page,university,institution,code,license,bacType,score
56,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بصفاقس,40391,الإجازة في إدارة الأعمال,علوم الإعلامية,118.535
56,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بصفاقس,40394,الاجازة في المحاسبة و المالية,رياضيات,87.7052
56,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بصفاقس,40394,الاجازة في المحاسبة و المالية,علوم تجريبية,128.4803
56,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بصفاقس,40394,الاجازة في المحاسبة و المالية,إقتصاد وتصرف,106.375
56,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بصفاقس,40394,الاجازة في المحاسبة و المالية,العلوم التقنية,132.6319
56,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بصفاقس,40394,الاجازة في المحاسبة و المالية,علوم الإعلامية,117.16
56,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بصفاقس,40396,الاجازة في التجارة والتوزيع,علوم تجريبية,116.8922
56,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بصفاقس,40396,الاجازة في التجارة والتوزيع,إقتصاد وتصرف,99.7026
56,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بصفاقس,40396,الاجازة في التجارة والتوزيع,العلوم التقنية,131.8615
56,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بصفاقس,40396,الاجازة في التجارة والتوزيع,علوم الإعلامية,100.9881
57,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بصفاقس,40566,الإجازة في تكنولوجيات الإعلامية,رياضيات,116.5765
57,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بصفاقس,40566,الإجازة في تكنولوجيات الإعلامية,علوم تجريبية,123.0179
57,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بصفاقس,40566,الإجازة في تكنولوجيات الإعلامية,إقتصاد وتصرف,129.3684
57,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بصفاقس,40566,الإجازة في تكنولوجيات الإعلامية,العلوم التقنية,142.835
57,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بصفاقس,40566,الإجازة في تكنولوجيات الإعلامية,علوم الإعلامية,123.12
57,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بصفاقس,40568,الإجازة في الهندسـة المدنية,رياضيات,102.9609
57,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بصفاقس,40568,الإجازة في الهندسـة المدنية,علوم تجريبية,122.8218
57,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بصفاقس,40568,الإجازة في الهندسـة المدنية,العلوم التقنية,99.4689
57,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بصفاقس,40568,الإجازة في الهندسـة المدنية,علوم الإعلامية,100.1983
57,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بصفاقس,40597,الإجازة في هندسة الأساليب,رياضيات,102.9289
57,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بصفاقس,40597,الإجازة في هندسة الأساليب,علوم تجريبية,76.8585
57,الإدارة العامة للدراسات التكنولوجية,المعهد العالي للدراسات التكنولوجية بصفاقس,40597,الإجازة في هندسة الأساليب,العلوم التقنية,188.2077
